category,country,pct,sum,year,group
donor,Spain,1.184845899191405,81547019.0,2005,2003-2007
donor,Sweden,1.3051044825724816,89823816.0,2005,2003-2007
donor,Switzerland,1.0301031458089507,70896849.0,2005,2003-2007
donor,United Kingdom,11.948327920370263,822343669.0,2005,2003-2007
donor,United States,19.623203170304862,1350566958.0,2005,2003-2007
donor,Lithuania,,0.0,2005,2003-2007
donor,Poland,,0.0,2005,2003-2007
donor,Colombia,,0.0,2005,2003-2007
donor,Monaco,,0.0,2005,2003-2007
donor,Korea,,0.0,2005,2003-2007
donor,Kuwait,,0.0,2005,2003-2007
donor,Saudi Arabia,,0.0,2005,2003-2007
donor,South Africa,,0.0,2005,2003-2007
donor,India,,0.0,2005,2003-2007
donor,Taiwan,,0.0,2005,2003-2007
donor,Latvia,,0.0,2005,2003-2007
donor,Slovenia,,0.0,2005,2003-2007
donor,Romania,,0.0,2005,2003-2007
donor,Estonia,,0.0,2005,2003-2007
donor,Qatar,,0.0,2005,2003-2007
donor,Iceland,,0.0,2005,2003-2007
donor,Brazil,,0.0,2005,2003-2007
donor,Thailand,,0.0,2005,2003-2007
donor,United Arab Emirates,,0.0,2005,2003-2007
donor,All,,6882499999.0,2005,2003-2007
donor,Australia,0.3545329948767151,27058214.0,2006,2003-2007
donor,Austria,0.10486343462454893,8003253.0,2006,2003-2007
donor,Belgium,0.7659593197556979,58458568.0,2006,2003-2007
donor,Canada,0.7901994862690083,60308595.0,2006,2003-2007
donor,Chile,0.0016909562343551008,129055.0,2006,2003-2007
donor,Czech Republic,0.012029105343259752,918070.0,2006,2003-2007
donor,Denmark,0.13325564521392053,10170167.0,2006,2003-2007
donor,Finland,0.3335495978853533,25456746.0,2006,2003-2007
donor,France,6.0830165028209064,464260209.0,2006,2003-2007
donor,Germany,8.704326833828048,664320505.0,2006,2003-2007
donor,Greece,0.036731204071844104,2803352.0,2006,2003-2007
donor,Ireland,0.379223327469168,28942598.0,2006,2003-2007
donor,Italy,0.37897543935171596,28923679.0,2006,2003-2007
donor,Japan,33.31114229140098,2542330417.0,2006,2003-2007
donor,Korea,4.347752170624131,331823583.0,2006,2003-2007
donor,Liechtenstein,0.0015864236797257954,121077.0,2006,2003-2007
donor,Luxembourg,0.1185136462336593,9045047.0,2006,2003-2007
donor,Monaco,0.0015633368959132063,119315.0,2006,2003-2007
donor,Netherlands,1.29212626574537,98616009.0,2006,2003-2007
donor,New Zealand,0.057528544122150964,4390620.0,2006,2003-2007
donor,Norway,4.256272571720548,324841794.0,2006,2003-2007
donor,Portugal,0.03350312924714276,2556983.0,2006,2003-2007
donor,Spain,1.345736712740934,102707597.0,2006,2003-2007
donor,Sweden,0.6398337696010463,48832575.0,2006,2003-2007
donor,Switzerland,0.5733339659618731,43757262.0,2006,2003-2007
donor,Taiwan,0.08286833336229882,6324571.0,2006,2003-2007
donor,United Kingdom,10.494068494237087,800914880.0,2006,2003-2007
donor,United States,25.365816496682598,1935937419.0,2006,2003-2007
donor,Lithuania,,0.0,2006,2003-2007
donor,Poland,,0.0,2006,2003-2007
donor,Cyprus,,0.0,2006,2003-2007
donor,Colombia,,0.0,2006,2003-2007
donor,Kuwait,,0.0,2006,2003-2007
donor,Saudi Arabia,,0.0,2006,2003-2007
donor,South Africa,,0.0,2006,2003-2007
donor,India,,0.0,2006,2003-2007
donor,Latvia,,0.0,2006,2003-2007
donor,Slovenia,,0.0,2006,2003-2007
donor,Romania,,0.0,2006,2003-2007
donor,Estonia,,0.0,2006,2003-2007
donor,Hungary,,0.0,2006,2003-2007
donor,Qatar,,0.0,2006,2003-2007
donor,Iceland,,0.0,2006,2003-2007
donor,Slovak Republic,,0.0,2006,2003-2007
donor,Brazil,,0.0,2006,2003-2007
donor,Thailand,,0.0,2006,2003-2007
donor,United Arab Emirates,,0.0,2006,2003-2007
donor,All,,7632072160.0,2006,2003-2007
donor,Australia,0.16981006244056282,13864351.0,2007,2003-2007
donor,Austria,0.14147036973033172,11550522.0,2007,2003-2007
donor,Belgium,0.4064741506349641,33187081.0,2007,2003-2007
donor,Brazil,0.0006232866051600829,50889.0,2007,2003-2007
donor,Canada,0.7677849163812609,62686742.0,2007,2003-2007
donor,Chile,0.0006960884991071349,56833.0,2007,2003-2007
donor,Colombia,0.0009488007261948748,77466.0,2007,2003-2007
donor,Denmark,0.2612397368185274,21329239.0,2007,2003-2007
donor,Finland,0.23911686532795393,19522990.0,2007,2003-2007
donor,France,4.920884846819737,401771684.0,2007,2003-2007
donor,Germany,11.973241706502673,977570017.0,2007,2003-2007
donor,Greece,0.03775067253088894,3082200.0,2007,2003-2007
donor,Hungary,3.364515522754913e-05,2747.0,2007,2003-2007
donor,Ireland,0.34542872148347914,28202952.0,2007,2003-2007
donor,Italy,0.4112958063533585,33580751.0,2007,2003-2007
donor,Japan,43.409420164519354,3544215397.0,2007,2003-2007
donor,Korea,3.7459296668084785,305841026.0,2007,2003-2007
donor,Liechtenstein,0.002439426853538755,199170.0,2007,2003-2007
donor,Luxembourg,0.10880766038420502,8883735.0,2007,2003-2007
donor,Monaco,0.0032373694155771967,264319.0,2007,2003-2007
donor,Netherlands,1.4824160113344496,121033675.0,2007,2003-2007
donor,New Zealand,0.051191930416239796,4179628.0,2007,2003-2007
donor,Norway,1.4292565313473253,116693404.0,2007,2003-2007
donor,Portugal,0.06091130170521745,4973178.0,2007,2003-2007
donor,Qatar,1.280145526909878,104519053.0,2007,2003-2007
donor,Spain,1.4557447239390862,118856065.0,2007,2003-2007
donor,Sweden,0.5620654054870579,45890520.0,2007,2003-2007
donor,Switzerland,0.6284372534210937,51309531.0,2007,2003-2007
donor,Taiwan,0.004594688710195687,375139.0,2007,2003-2007
donor,Thailand,5.473614805675904e-05,4469.0,2007,2003-2007
donor,United Kingdom,12.485581838436627,1019400656.0,2007,2003-2007
donor,United States,13.61296608815419,1111447327.0,2007,2003-2007
donor,Czech Republic,,0.0,2007,2003-2007
donor,Lithuania,,0.0,2007,2003-2007
donor,Poland,,0.0,2007,2003-2007
donor,Cyprus,,0.0,2007,2003-2007
donor,Kuwait,,0.0,2007,2003-2007
donor,Saudi Arabia,,0.0,2007,2003-2007
donor,South Africa,,0.0,2007,2003-2007
donor,India,,0.0,2007,2003-2007
donor,Latvia,,0.0,2007,2003-2007
donor,Slovenia,,0.0,2007,2003-2007
donor,Romania,,0.0,2007,2003-2007
donor,Estonia,,0.0,2007,2003-2007
donor,Iceland,,0.0,2007,2003-2007
donor,Slovak Republic,,0.0,2007,2003-2007
donor,United Arab Emirates,,0.0,2007,2003-2007
donor,All,,8164622756.0,2007,2003-2007
donor,Australia,0.20445119069526846,18754564.0,2008,2008-2012
donor,Austria,0.07575492251130689,6949094.0,2008,2008-2012
donor,Belgium,0.5784220642508087,53059381.0,2008,2008-2012
donor,Brazil,0.0018409210991367213,168870.0,2008,2008-2012
donor,Canada,0.8270364364776762,75865089.0,2008,2008-2012
donor,Chile,0.00011206649433958367,10280.0,2008,2008-2012
donor,Colombia,7.410778487553403e-05,6798.0,2008,2008-2012
donor,Czech Republic,0.002509711698479048,230219.0,2008,2008-2012
donor,Denmark,0.17759305994631297,16290834.0,2008,2008-2012
donor,Finland,0.42775881182390674,39238852.0,2008,2008-2012
donor,France,2.692301354269873,246968178.0,2008,2008-2012
donor,Germany,12.73936202264361,1168597647.0,2008,2008-2012
donor,Greece,0.0277130084162333,2542149.0,2008,2008-2012
donor,Hungary,0.0007375893975696723,67660.0,2008,2008-2012
donor,Ireland,0.3811698376476639,34965187.0,2008,2008-2012
donor,Italy,0.421627204780498,38676392.0,2008,2008-2012
donor,Japan,49.39531399180055,4531094069.0,2008,2008-2012
donor,Korea,0.6258111801149443,57406444.0,2008,2008-2012
donor,Liechtenstein,0.0015064767431207595,138191.0,2008,2008-2012
donor,Luxembourg,0.10541217559023242,9669591.0,2008,2008-2012
donor,Monaco,0.006080294106749593,557753.0,2008,2008-2012
donor,Netherlands,0.7589089906810125,69615673.0,2008,2008-2012
donor,New Zealand,0.05272484367094415,4836516.0,2008,2008-2012
donor,Norway,0.6393508729976475,58648457.0,2008,2008-2012
donor,Portugal,0.028301967990473603,2596175.0,2008,2008-2012
donor,Spain,1.6616204532364338,152422527.0,2008,2008-2012
donor,Sweden,0.44391596594108634,40720968.0,2008,2008-2012
donor,Switzerland,0.42869304085424853,39324550.0,2008,2008-2012
donor,Taiwan,0.0038009619048540487,348667.0,2008,2008-2012
donor,United Kingdom,8.592102124560208,788164298.0,2008,2008-2012
donor,United States,18.69799234986994,1715190276.0,2008,2008-2012
donor,Lithuania,,0.0,2008,2008-2012
donor,Poland,,0.0,2008,2008-2012
donor,Cyprus,,0.0,2008,2008-2012
donor,Kuwait,,0.0,2008,2008-2012
donor,Saudi Arabia,,0.0,2008,2008-2012
donor,South Africa,,0.0,2008,2008-2012
donor,India,,0.0,2008,2008-2012
donor,Latvia,,0.0,2008,2008-2012
donor,Slovenia,,0.0,2008,2008-2012
donor,Romania,,0.0,2008,2008-2012
donor,Estonia,,0.0,2008,2008-2012
donor,Qatar,,0.0,2008,2008-2012
donor,Iceland,,0.0,2008,2008-2012
donor,Slovak Republic,,0.0,2008,2008-2012
donor,Thailand,,0.0,2008,2008-2012
donor,United Arab Emirates,,0.0,2008,2008-2012
donor,All,,9173125349.0,2008,2008-2012
donor,Australia,0.2148978679227633,17680084.0,2009,2008-2012
donor,Austria,0.09567985532000742,7871776.0,2009,2008-2012
donor,Belgium,0.5203362017996211,42809116.0,2009,2008-2012
donor,Canada,0.9008722686839874,74116591.0,2009,2008-2012
donor,Chile,0.0004954782278185739,40764.0,2009,2008-2012
donor,Czech Republic,0.004832298368320962,397563.0,2009,2008-2012
donor,Denmark,0.08288897134304796,6819444.0,2009,2008-2012
donor,Finland,0.7864586227213726,64703548.0,2009,2008-2012
donor,France,5.394632646114107,443827383.0,2009,2008-2012
donor,Germany,15.446357993850011,1270803240.0,2009,2008-2012
donor,Greece,0.02516064063179082,2070017.0,2009,2008-2012
donor,Ireland,0.2638528282269424,21707708.0,2009,2008-2012
donor,Italy,0.6555837932011197,53936210.0,2009,2008-2012
donor,Japan,32.15306541680897,2645297987.0,2009,2008-2012
donor,Korea,2.0522649488565996,168844005.0,2009,2008-2012
donor,Luxembourg,0.11334205457018671,9324881.0,2009,2008-2012
donor,Netherlands,1.3103359185879417,107803997.0,2009,2008-2012
donor,New Zealand,0.05737428572499722,4720299.0,2009,2008-2012
donor,Norway,2.890760028688029,237828698.0,2009,2008-2012
donor,Portugal,0.025279769817122235,2079818.0,2009,2008-2012
donor,Slovak Republic,0.00017262245587968273,14202.0,2009,2008-2012
donor,Spain,2.90029882325467,238613474.0,2009,2008-2012
donor,Sweden,0.9305032499236682,76554392.0,2009,2008-2012
donor,Switzerland,0.6499406724988442,53471939.0,2009,2008-2012
donor,Taiwan,0.00397651543274,327156.0,2009,2008-2012
donor,United Kingdom,11.907741050635517,979674038.0,2009,2008-2012
donor,United States,20.61289517633392,1695864746.0,2009,2008-2012
donor,Lithuania,,0.0,2009,2008-2012
donor,Poland,,0.0,2009,2008-2012
donor,Cyprus,,0.0,2009,2008-2012
donor,Colombia,,0.0,2009,2008-2012
donor,Monaco,,0.0,2009,2008-2012
donor,Kuwait,,0.0,2009,2008-2012
donor,Saudi Arabia,,0.0,2009,2008-2012
donor,South Africa,,0.0,2009,2008-2012
donor,India,,0.0,2009,2008-2012
donor,Latvia,,0.0,2009,2008-2012
donor,Slovenia,,0.0,2009,2008-2012
donor,Liechtenstein,,0.0,2009,2008-2012
donor,Romania,,0.0,2009,2008-2012
donor,Estonia,,0.0,2009,2008-2012
donor,Hungary,,0.0,2009,2008-2012
donor,Qatar,,0.0,2009,2008-2012
donor,Iceland,,0.0,2009,2008-2012
donor,Brazil,,0.0,2009,2008-2012
donor,Thailand,,0.0,2009,2008-2012
donor,United Arab Emirates,,0.0,2009,2008-2012
donor,All,,8227203076.0,2009,2008-2012
donor,Australia,0.4278840804150726,32806019.0,2010,2008-2012
donor,Austria,0.10727125679564152,8224524.0,2010,2008-2012
donor,Belgium,0.5405838769351287,41446751.0,2010,2008-2012
donor,Brazil,0.01193004974355892,914681.0,2010,2008-2012
donor,Canada,0.8679182043737553,66543586.0,2010,2008-2012
donor,Chile,0.0011687570065089044,89609.0,2010,2008-2012
donor,Colombia,0.0013894681634701882,106531.0,2010,2008-2012
donor,Denmark,0.279621171604963,21438651.0,2010,2008-2012
donor,Finland,0.2639737783532174,20238960.0,2010,2008-2012
donor,France,6.251064796501846,479271279.0,2010,2008-2012
donor,Germany,11.302522261289948,866568253.0,2010,2008-2012
donor,Greece,0.028064202265946026,2151692.0,2010,2008-2012
donor,Ireland,0.20831499478324164,15971582.0,2010,2008-2012
donor,Italy,0.527207218289496,40421158.0,2010,2008-2012
donor,Japan,44.71345851302106,3428196179.0,2010,2008-2012
donor,Korea,0.12973008433740463,9946450.0,2010,2008-2012
donor,Luxembourg,0.12798012476232512,9812280.0,2010,2008-2012
donor,Netherlands,0.7235108020127194,55471821.0,2010,2008-2012
donor,New Zealand,0.045897095080030835,3518946.0,2010,2008-2012
donor,Norway,4.221526113018013,323665853.0,2010,2008-2012
donor,Portugal,0.11897197405646492,9121622.0,2010,2008-2012
donor,Slovak Republic,0.00018432159733937259,14132.0,2010,2008-2012
donor,Slovenia,0.0017701759970916817,135720.0,2010,2008-2012
donor,Spain,1.6699682929328288,128037041.0,2010,2008-2012
donor,Sweden,1.236335157725905,94790240.0,2010,2008-2012
donor,Switzerland,0.7000982288946866,53676771.0,2010,2008-2012
donor,Taiwan,0.003753824367778998,287807.0,2010,2008-2012
donor,Thailand,0.0002737955683093765,20992.0,2010,2008-2012
donor,United Arab Emirates,0.014468475862818993,1109303.0,2010,2008-2012
donor,United Kingdom,5.686459193046326,435982774.0,2010,2008-2012
donor,United States,19.7866997111971,1517053044.0,2010,2008-2012
donor,Czech Republic,,0.0,2010,2008-2012
donor,Lithuania,,0.0,2010,2008-2012
donor,Poland,,0.0,2010,2008-2012
donor,Cyprus,,0.0,2010,2008-2012
donor,Monaco,,0.0,2010,2008-2012
donor,Kuwait,,0.0,2010,2008-2012
donor,Saudi Arabia,,0.0,2010,2008-2012
donor,South Africa,,0.0,2010,2008-2012
donor,India,,0.0,2010,2008-2012
donor,Latvia,,0.0,2010,2008-2012
donor,Liechtenstein,,0.0,2010,2008-2012
donor,Romania,,0.0,2010,2008-2012
donor,Estonia,,0.0,2010,2008-2012
donor,Hungary,,0.0,2010,2008-2012
donor,Qatar,,0.0,2010,2008-2012
donor,Iceland,,0.0,2010,2008-2012
donor,All,,7667034251.0,2010,2008-2012
donor,Australia,0.6276574718091629,41545539.0,2011,2008-2012
donor,Austria,0.08981546320659378,5945013.0,2011,2008-2012
donor,Belgium,0.722585863590334,47828984.0,2011,2008-2012
donor,Canada,0.7523357317117224,49798170.0,2011,2008-2012
donor,Czech Republic,0.002479158194732094,164099.0,2011,2008-2012
donor,Denmark,0.5084347528648037,33654018.0,2011,2008-2012
donor,Finland,0.5236451231523952,34660814.0,2011,2008-2012
donor,France,5.8252293135178475,385580197.0,2011,2008-2012
donor,Germany,21.1564975674029,1400378605.0,2011,2008-2012
donor,Greece,0.026296716612776397,1740617.0,2011,2008-2012
donor,Ireland,0.24421257512578917,16164777.0,2011,2008-2012
donor,Italy,0.7455510909894678,49349085.0,2011,2008-2012
donor,Japan,39.81764740963939,2635586602.0,2011,2008-2012
donor,Korea,0.16743118804126772,11082508.0,2011,2008-2012
donor,Luxembourg,0.14988152663044862,9920871.0,2011,2008-2012
donor,Netherlands,0.2950633504521217,19530662.0,2011,2008-2012
donor,New Zealand,0.05474724713589829,3623798.0,2011,2008-2012
donor,Norway,4.057696045055067,268584661.0,2011,2008-2012
donor,Portugal,0.13651964366915548,9036429.0,2011,2008-2012
donor,Spain,1.5128872110891445,100140152.0,2011,2008-2012
donor,Sweden,0.8669737929703897,57386226.0,2011,2008-2012
donor,Switzerland,0.5944093405918313,39344798.0,2011,2008-2012
donor,Taiwan,0.004262259402487475,282125.0,2011,2008-2012
donor,United Arab Emirates,0.008924208073037718,590706.0,2011,2008-2012
donor,United Kingdom,3.599120141364752,238230871.0,2011,2008-2012
donor,United States,17.50969580770648,1158991620.0,2011,2008-2012
donor,Lithuania,,0.0,2011,2008-2012
donor,Poland,,0.0,2011,2008-2012
donor,Cyprus,,0.0,2011,2008-2012
donor,Colombia,,0.0,2011,2008-2012
donor,Chile,,0.0,2011,2008-2012
donor,Monaco,,0.0,2011,2008-2012
donor,Kuwait,,0.0,2011,2008-2012
donor,Saudi Arabia,,0.0,2011,2008-2012
donor,South Africa,,0.0,2011,2008-2012
donor,India,,0.0,2011,2008-2012
donor,Latvia,,0.0,2011,2008-2012
donor,Slovenia,,0.0,2011,2008-2012
donor,Liechtenstein,,0.0,2011,2008-2012
donor,Romania,,0.0,2011,2008-2012
donor,Estonia,,0.0,2011,2008-2012
donor,Hungary,,0.0,2011,2008-2012
donor,Qatar,,0.0,2011,2008-2012
donor,Iceland,,0.0,2011,2008-2012
donor,Slovak Republic,,0.0,2011,2008-2012
donor,Brazil,,0.0,2011,2008-2012
donor,Thailand,,0.0,2011,2008-2012
donor,All,,6619141947.0,2011,2008-2012
donor,Australia,0.5686884860567061,55649016.0,2012,2008-2012
donor,Austria,0.09574656679158282,9369281.0,2012,2008-2012
donor,Belgium,0.365519772136979,35767940.0,2012,2008-2012
donor,Canada,0.6062262380670417,59322273.0,2012,2008-2012
donor,Czech Republic,0.001688600352952117,165238.0,2012,2008-2012
donor,Denmark,0.1531676855513002,14988225.0,2012,2008-2012
donor,Finland,0.08085135561102648,7911710.0,2012,2008-2012
donor,France,18.9858699288159,1857862442.0,2012,2008-2012
donor,Germany,15.526828679290832,1519377935.0,2012,2008-2012
donor,Greece,0.012473802135234175,1220624.0,2012,2008-2012
donor,Iceland,0.0003993970369674505,39083.0,2012,2008-2012
donor,Ireland,0.14328788454892863,14021437.0,2012,2008-2012
donor,Italy,0.24485426593404033,23960216.0,2012,2008-2012
donor,Japan,43.49747381317913,4256445621.0,2012,2008-2012
donor,Korea,0.17148199616231025,16780372.0,2012,2008-2012
donor,Luxembourg,0.0868907910556023,8502699.0,2012,2008-2012
donor,Netherlands,0.11559385976104762,11311438.0,2012,2008-2012
donor,New Zealand,0.01760424986031001,1722664.0,2012,2008-2012
donor,Norway,2.6775900080668924,262015590.0,2012,2008-2012
donor,Portugal,0.0790581004195107,7736231.0,2012,2008-2012
donor,Spain,0.5677839130320854,55560499.0,2012,2008-2012
donor,Sweden,0.439086206729792,42966784.0,2012,2008-2012
donor,Switzerland,0.4269930800550924,41783411.0,2012,2008-2012
donor,United Arab Emirates,0.01047908561304326,1025431.0,2012,2008-2012
donor,United Kingdom,3.949697510104056,386497679.0,2012,2008-2012
donor,United States,11.174664723631642,1093496899.0,2012,2008-2012
donor,Lithuania,,0.0,2012,2008-2012
donor,Poland,,0.0,2012,2008-2012
donor,Cyprus,,0.0,2012,2008-2012
donor,Colombia,,0.0,2012,2008-2012
donor,Chile,,0.0,2012,2008-2012
donor,Monaco,,0.0,2012,2008-2012
donor,Kuwait,,0.0,2012,2008-2012
donor,Saudi Arabia,,0.0,2012,2008-2012
donor,South Africa,,0.0,2012,2008-2012
donor,India,,0.0,2012,2008-2012
donor,Taiwan,,0.0,2012,2008-2012
donor,Latvia,,0.0,2012,2008-2012
donor,Slovenia,,0.0,2012,2008-2012
donor,Liechtenstein,,0.0,2012,2008-2012
donor,Romania,,0.0,2012,2008-2012
donor,Estonia,,0.0,2012,2008-2012
donor,Hungary,,0.0,2012,2008-2012
donor,Qatar,,0.0,2012,2008-2012
donor,Slovak Republic,,0.0,2012,2008-2012
donor,Brazil,,0.0,2012,2008-2012
donor,Thailand,,0.0,2012,2008-2012
donor,All,,9785500738.0,2012,2008-2012
donor,Australia,0.8197613156398447,67265056.0,2013,
donor,Austria,0.08736929978194558,7169039.0,2013,
donor,Belgium,0.8325856307546241,68317348.0,2013,
donor,Canada,0.667656750156243,54784201.0,2013,
donor,Czech Republic,0.0015008572288065613,123152.0,2013,
donor,Denmark,0.060225503667008254,4941770.0,2013,
donor,Finland,0.16981057862891977,13933712.0,2013,
donor,France,15.198352864569253,1247092339.0,2013,
donor,Germany,19.287154536316148,1582596672.0,2013,
donor,Greece,0.002707117359783278,222131.0,2013,
donor,Iceland,0.0016259692879767587,133418.0,2013,
donor,Ireland,0.13753288606609834,11285184.0,2013,
donor,Italy,0.2885858082796908,23679747.0,2013,
donor,Japan,32.188387182563346,2641200097.0,2013,
donor,Korea,4.842191722470681,397323332.0,2013,
donor,Luxembourg,0.09317358042531323,7645306.0,2013,
donor,Netherlands,0.13472841870352417,11055065.0,2013,
donor,New Zealand,0.023622487595107038,1938330.0,2013,
donor,Norway,3.5953846572318797,295017276.0,2013,
donor,Poland,0.0049136158644532335,403184.0,2013,
donor,Portugal,0.08079287323511937,6629414.0,2013,
donor,Slovak Republic,0.000501459760245092,41147.0,2013,
donor,Slovenia,0.0001743720380486251,14308.0,2013,
donor,Spain,0.6804743867780919,55835945.0,2013,
donor,Sweden,1.002632162488706,82270421.0,2013,
donor,Switzerland,0.9109183689980825,74744897.0,2013,
donor,United Kingdom,5.977105903455069,490448080.0,2013,
donor,United States,12.910129690655992,1059333467.0,2013,
donor,Lithuania,,0.0,2013,
donor,Cyprus,,0.0,2013,
donor,Colombia,,0.0,2013,
donor,Chile,,0.0,2013,
donor,Monaco,,0.0,2013,
donor,Kuwait,,0.0,2013,
donor,Saudi Arabia,,0.0,2013,
donor,South Africa,,0.0,2013,
donor,India,,0.0,2013,
donor,Taiwan,,0.0,2013,
donor,Latvia,,0.0,2013,
donor,Liechtenstein,,0.0,2013,
donor,Romania,,0.0,2013,
donor,Estonia,,0.0,2013,
donor,Hungary,,0.0,2013,
donor,Qatar,,0.0,2013,
donor,Brazil,,0.0,2013,
donor,Thailand,,0.0,2013,
donor,United Arab Emirates,,0.0,2013,
donor,All,,8205444038.0,2013,
donor,Australia,0.6670088951351095,2446616312.0,All,All
donor,Austria,0.21375683748129248,784068952.0,All,All
donor,Belgium,0.5846294996092594,2144445270.0,All,All
donor,Brazil,0.0003092767620675757,1134440.0,All,All
donor,Canada,2.035510827366323,7466338200.0,All,All
donor,Chile,0.00015385567451436328,564349.0,All,All
donor,Colombia,5.201549647287041e-05,190795.0,All,All
donor,Cyprus,1.5264276566555803e-06,5599.0,All,All
donor,Czech Republic,0.0024346602911171594,8930435.0,All,All
